"Result","match_number","season","gender","team_code","opponent_code","winner_code","toss_winner_code","team_score","team_wickets","win_by_runs","win_by_wickets","days_from_start","choose_to_bat","home_advantage","venue_city_code","avg_win_rate","avg_score","avg_wickets_out","last_match_result"
0.249885583524028,-0.356979405034325,0.0251716247139587,-0.0138825324180015,-0.104958047292143,0.0245614035087719,-0.0811594202898551,0.0964149504195271,5.26628527841343,-0.367124332570557,6.24713958810068,-1.57467581998474,-0.3348588863463,-0.0304347826086956,0.0232646834477498,-0.142105263157895,0.00660523475168785,0.0129939682742882,-0.121141244762526,0.00762776506483599
-0.356979405034325,122.434782608696,-1.04347826086957,0.414569031273837,1.72387490465294,-1.37719298245614,-0.12090007627765,-1.65026697177727,-30.1460717009916,2.87032799389779,11.1632341723875,-0.848207475209763,88.8192219679634,0.245232646834478,0.252479023646072,0.929824561403509,0.197888483243174,-9.8760912830707,-0.830851868065827,0.631960335621663
0.0251716247139587,-1.04347826086957,0.251716247139589,0.01906941266209,-0.137299771167048,0.131578947368421,-0.0747520976353929,0.165903890160183,2.02250190694127,-0.0308924485125859,0.409992372234936,-0.115179252479024,-0.752097635392829,-0.00610221205186881,0.013348588863463,-0.0263157894736842,-0.0184201853109176,0.343439097558092,-0.0107339837889037,-0.0377574370709382
-0.0138825324180015,0.414569031273837,0.01906941266209,0.251258581235698,-0.150114416475972,0.143859649122807,-0.060793287566743,0.0375286041189932,5.79466056445462,-0.0327231121281464,1.17048054919908,-0.0752860411899314,0.461098398169337,0.0090007627765065,-0.0163996948893974,-0.00526315789473688,-0.00200315565018082,4.85239182421105,0.0898390911148348,0.00152555301296718
-0.104958047292143,1.72387490465294,-0.137299771167048,-0.150114416475972,5.67170099160946,-0.980701754385965,1.80122044241037,0.617162471395881,-12.9352402745995,0.157360793287567,-5.76430205949657,1.3160945842868,0.65026697177727,-0.103051106025934,0.12509534706331,1.37894736842105,0.0841277890047913,-2.23233803106801,-0.649591047565876,0.0293668954996186
0.0245614035087719,-1.37719298245614,0.131578947368421,0.143859649122807,-0.980701754385965,5.0140350877193,1.87543859649123,3.85263157894737,3.50701754385965,0.21578947368421,1.07894736842105,-0.0894736842105263,-1.25438596491228,-0.17719298245614,0.0701754385964913,2.95263157894737,-0.0261599268178216,3.35762023551497,0.0238338513338512,-0.0789473684210526
-0.0811594202898551,-0.12090007627765,-0.0747520976353929,-0.060793287566743,1.80122044241037,1.87543859649123,4.64729214340199,1.77337909992372,-8.8927536231884,-0.0334096109839817,-5.16933638443936,0.57673531655225,-1.04118993135011,-0.0357742181540808,-0.020976353928299,2.17368421052632,-0.0221385667895965,-1.81593328402253,0.0110575124934393,-0.0396643783371472
0.0964149504195271,-1.65026697177727,0.165903890160183,0.0375286041189932,0.617162471395881,3.85263157894737,1.77337909992372,5.44439359267735,3.97284515636918,-0.431884057971015,3.60335621662852,-0.0790236460717009,-1.11212814645309,-0.151868802440885,0.126620900076278,2.56315789473684,-0.0290851422287349,1.90392841775565,-0.0610772158598246,-0.10602593440122
5.26628527841343,-30.1460717009916,2.02250190694127,5.79466056445462,-12.9352402745995,3.50701754385965,-8.8927536231884,3.97284515636918,656.148436308162,-29.1436308161709,230.718535469108,-37.9968726163234,-16.3852021357742,-0.589168573607933,0.536613272311213,-7.72982456140351,-0.293724585758339,92.4309592219374,-0.899034628605568,-0.872234935163998
-0.367124332570557,2.87032799389779,-0.0308924485125859,-0.0327231121281464,0.157360793287567,0.21578947368421,-0.0334096109839817,-0.431884057971015,-29.1436308161709,4.06132723112128,-12.336003051106,2.28199847444699,2.0465293668955,0.0466819221967964,-0.064836003051106,0.250877192982456,-0.0418364493164264,3.66305976483894,0.211213453044117,0.074370709382151
