"Result","match_number","season","gender","team_code","opponent_code","winner_code","toss_winner_code","team_score","team_wickets","win_by_runs","win_by_wickets","days_from_start","choose_to_bat","home_advantage","venue_city_code","avg_win_rate","avg_score","avg_wickets_out","last_match_result"
0.662001759630497,0.0534424257217305,0.0432881162526363,0.123695039595555,-0.128214930547224,0.0255243746223511,-0.127023285337969,0.0818052120243668,0.477122581584618,-0.324256739205213,1,-0.589933269466202,0.0594784565574711,-0.0348309146329069,0.088448736566228,-0.205436382741302,-0.0075065437936022,0.0998748911819292,-0.102415871998759,0.0719992110322918
-0.891135500599694,-0.0216856715424118,-0.0649444164289576,-0.042489067187155,0.156334066845235,-0.0113038093277675,0.075683245299239,-0.0095808820546361,-0.41963334510739,0.32033511276237,-0.589933269466202,1,0.0049595110547897,0.058056646886606,-0.0574482860433163,0.0934539265713909,-0.0888412632990549,-0.0755141896137659,0.259409368138767,-0.0501061226090964
-0.0795662015627269,0.953436897985097,-0.178055747504084,0.109262355706746,0.032431902835276,-0.0665387900767871,-0.057367690997079,-0.0566131699342655,-0.0759780515817409,0.120620572997994,0.0594784565574711,0.0049595110547897,1,0.0225444704857752,0.103506780892414,0.0375206308062981,0.000524881745862927,-0.0468922722328911,-0.0342223713983216,0.0815336409716977
-0.135265460007319,0.0492394494991966,-0.0270220928367482,0.0398938705893588,-0.0961353926167528,-0.175808611597028,-0.0368686702666213,-0.144604271451577,-0.0511005806290901,0.0514638235561919,-0.0348309146329069,0.058056646886606,0.0225444704857752,1,-0.179776959623088,-0.103157731281747,-0.174108564538293,0.0439938357492912,0.237731130991022,0.128354940974554
0.094945113043089,0.0465499226650161,0.0542782456065774,-0.0667454069937939,0.107159471188203,0.0639348308053745,-0.0198507117864125,0.110707414494181,0.0427372358904424,-0.0656339151751652,0.088448736566228,-0.0574482860433163,0.103506780892414,-0.179776959623088,1,0.0621141715284816,-0.0568227123412272,0.0137713759869995,-0.0955494081384185,-0.231070245582287
-0.123338611481945,0.0364592809397049,-0.022757275740636,-0.00455559848548787,0.2512178643438,0.57210411076774,0.437477735976491,0.47660664769656,-0.13092665744008,0.054011555226282,-0.205436382741302,0.0934539265713909,0.0375206308062981,-0.103157731281747,0.0621141715284816,1,-0.00538052297178162,0.0630190760657402,-0.0239250348038847,-0.0910291029625442
0.0527095097511537,0.0713410394803817,-0.146456850750238,-0.0159413671853577,0.140913996459224,-0.0466030306990634,-0.0409657429152931,-0.049724194343105,-0.0457415177998915,-0.0828117852983435,-0.0075065437936022,-0.0888412632990549,0.000524881745862927,-0.174108564538293,-0.0568227123412272,-0.00538052297178162,1,0.164841266714608,-0.646368137683089,0.459970637648878
0.00200702924298184,-0.06891522638212,0.0528538477264841,0.747442708686765,-0.0723745361890647,0.115776492465616,-0.0650402797495036,0.0630025834090464,0.27861141753957,0.140343567467803,0.0998748911819292,-0.0755141896137659,-0.0468922722328911,0.0439938357492912,0.0137713759869995,0.0630190760657402,0.164841266714608,1,-0.0184816405902429,0.0896548317456583
-0.251034296455114,-0.0777826654407057,-0.0221624076493156,0.18565922189533,-0.2825497942611,0.0110258522784876,0.00531335801158446,-0.0271154054567292,-0.0363569128255636,0.108567343948266,-0.102415871998759,0.259409368138767,-0.0342223713983216,0.237731130991022,-0.0955494081384185,-0.0239250348038847,-0.646368137683089,-0.0184816405902429,1,-0.250328951739848
0.0304138278584088,0.113836566896997,-0.15,0.00606612322702894,0.0245779553090451,-0.070272976597699,-0.036672881962929,-0.0905694493640336,-0.0678698366719439,0.07355501838633,0.0719992110322918,-0.0501061226090964,0.0815336409716977,0.128354940974554,-0.231070245582287,-0.0910291029625442,0.459970637648878,0.0896548317456583,-0.250328951739848,1
